,pk_credit_collateral_valuation_id,credit_collateral_id,property_id,pledge_asset_id,valuation_value,valuation_currency_id,valuation_date,valuation_type_id,valuation_status,forced_value,execution_value,preceding_mortgages_pledges_value,preceding_mortgages_pledges_currency_id,valuation_owner_id,pk_snapshot_date,record_creation_date,insert_job_id
2049,3099,,1094,,1040000,44,2010-08-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2050,3100,,1095,,1000000,44,2012-05-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2051,3101,,1096,,736000,44,2016-10-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2052,3102,,1097,,375000,44,2010-08-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2053,3103,,1098,,1400000,44,2016-09-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2054,3104,,1099,,400000,44,2017-10-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2055,3105,,1100,,300000,44,2018-08-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2056,3106,,1101,,800000,44,2009-07-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2057,3107,,1102,,260000,44,2007-02-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2058,3108,,1103,,500000,44,2012-01-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2059,3109,,1104,,750000,44,2017-09-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2060,3110,,1105,,530000,44,2016-06-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2061,3111,,1106,,2850000,44,2010-07-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2062,3112,,1107,,3900000,44,2014-11-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2063,3113,,1108,,525000,44,2015-10-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2064,3114,,1109,,1000000,44,2015-08-06,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2065,3115,,1110,,750000,44,2016-03-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2066,3116,,1111,,500000,44,2010-10-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2067,3117,,1112,,700000,44,2015-12-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2068,3118,,1113,,1850000,44,2016-06-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2069,3119,,1114,,1400000,44,2015-11-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2070,3120,,1115,,2487361.15,44,2010-01-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2071,3121,,1116,,5000000,44,2015-02-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2072,3122,,1117,,140000,44,2018-04-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2073,3123,,1118,,3500000,44,2015-07-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2074,3124,,1119,,580000,44,2009-11-12,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2075,3125,,1120,,78000,44,2014-12-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2076,3126,,1121,,6450000,44,2010-01-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2077,3127,,1122,,500000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2078,3128,,1123,,700000,44,2017-01-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2079,3129,,1124,,250000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2080,3130,,1125,,130000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2081,3131,,1126,,750000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2082,3132,,1127,,1050000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2083,3133,,1128,,400000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2084,3134,,1129,,247000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2085,3135,,1130,,353000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2086,3136,,1131,,145000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2087,3137,,1132,,577500,44,2017-10-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2088,3138,,1133,,180000,44,2017-10-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2089,3139,,1134,,288000,44,2017-10-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2090,3140,,1135,,2450000,44,2017-10-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2091,3141,,1136,,150000,44,2017-10-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2092,3142,,1137,,245000,44,2018-01-12,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2093,3143,,1138,,150000,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2094,3144,,1139,,2425000,44,2018-07-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2095,3145,,1140,,25000,44,2018-07-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2096,3146,,1141,,150000,44,2014-11-12,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2097,3147,,1142,,250000,44,2019-05-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2098,3148,,1143,,3137500,44,2017-09-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2099,3149,,1144,,750000,44,2016-01-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.122000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2100,3150,,1145,,2962500,44,2019-11-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2101,3151,,1146,,1579000,44,2013-05-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2102,3152,,1147,,540000,44,2009-06-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2103,3153,,1148,,5000000,44,2018-09-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2104,3154,,1149,,2000000,44,2014-05-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2105,3155,,1150,,336000,44,2009-07-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2106,3156,,1151,,426450,44,2011-04-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2107,3157,,1152,,2500000,44,2017-02-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2108,3158,,1153,,9590000,44,2010-02-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2109,3159,,1154,,90000,44,2007-01-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2110,3160,,1155,,300000,44,2014-07-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2111,3161,,1156,,670000,44,2018-12-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2112,3162,,1157,,1400000,44,2010-08-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2113,3163,,1158,,2000000,44,2017-07-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2114,3164,,1159,,1000000,44,2010-09-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2115,3165,,1160,,3000000,44,2010-09-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2116,3166,,1161,,125000,44,2012-05-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2117,3167,,1162,,180000,44,2011-12-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2118,3168,,1163,,2500000,44,2017-03-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2119,3169,,1164,,250000,44,2015-02-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2120,3170,,1165,,25000,44,2013-12-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2121,3171,,1166,,125000,44,2015-06-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2122,3172,,1167,,135000,44,2013-12-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2123,3173,,1168,,120000,44,2015-06-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2124,3174,,1169,,80000,44,2019-01-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2125,3175,,1170,,480000,44,2015-09-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2126,3176,,1171,,2482040,44,2018-04-23,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2127,3177,,1172,,100000,44,2015-09-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2128,3178,,1173,,1400000,44,2016-06-23,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2129,3179,,1174,,7689000,44,2018-08-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2130,3180,,1175,,7689000,44,2018-08-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2131,3181,,1176,,2100000,44,2018-09-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2132,3182,,1177,,3200000,44,2007-06-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2133,3183,,1178,,450000,44,2014-11-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2134,3184,,1179,,1430000,44,2016-01-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2135,3185,,1180,,240000,44,2014-02-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2136,3186,,1181,,60000,44,2012-08-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2137,3187,,1182,,720000,44,2010-08-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2138,3188,,1183,,1050000,44,2015-02-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2139,3189,,1184,,60000,44,2015-12-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2140,3190,,1185,,6000000,44,2010-08-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.123000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2141,3191,,1186,,5500000,44,2018-05-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2142,3192,,1187,,3500000,44,2009-06-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2143,3193,,1188,,3200000,44,2015-08-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2144,3194,,1189,,158000,44,2017-01-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2145,3195,,1190,,2304000,44,2017-01-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2146,3196,,1191,,647000,44,2017-01-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2147,3197,,1192,,198352,44,2017-10-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2148,3198,,1193,,418050,44,2017-10-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2149,3199,,1194,,1227750,44,2018-06-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2150,3200,,1195,,167000,44,2018-07-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2151,3201,,1196,,161130.79,44,2000-07-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2152,3202,,1197,,80000,44,2007-09-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2153,3203,,1198,,160000,44,2009-05-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2154,3204,,1199,,2000000,44,2009-11-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2155,3205,,1200,,4000000,44,2010-08-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2156,3206,,1201,,1700000,44,2010-10-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2157,3207,,1202,,5000000,44,2015-11-23,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2158,3208,,1203,,2000000,44,2009-11-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2159,3209,,1204,,25000,44,2017-10-06,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2160,3210,,1205,,565905,44,2009-03-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2161,3211,,1206,,475000,44,2009-04-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2162,3212,,1207,,170000,44,2009-02-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2163,3213,,1208,,50000,44,2008-11-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2164,3214,,1209,,201000,44,2008-11-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2165,3215,,1210,,225000,44,2015-11-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2166,3216,,1211,,160000,44,2007-07-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2167,3217,,1212,,170000,44,2010-02-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2168,3218,,1213,,100000,44,2005-08-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2169,3219,,1214,,90000,44,2011-09-12,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2170,3220,,1215,,100000,44,2013-06-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2171,3221,,1216,,220000,44,2010-07-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2172,3222,,1217,,176000,44,2005-09-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2173,3223,,1218,,142000,44,2007-02-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2174,3224,,1219,,20000,44,2005-01-06,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2175,3225,,1220,,60000,44,2010-10-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2176,3226,,1221,,183000,44,2015-06-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2177,3227,,1222,,90000,44,2003-08-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2178,3228,,1223,,90000,44,2008-01-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2179,3229,,1224,,120000,44,2008-06-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2180,3230,,1225,,40000,44,2008-02-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2181,3231,,1226,,35000,44,2010-10-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2182,3232,,1227,,173525.47,44,1999-08-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2183,3233,,1228,,167000,44,2007-07-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2184,3234,,1229,,160000,44,2008-07-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2185,3235,,1230,,90000,44,2012-01-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2186,3236,,1231,,103000,44,2008-11-06,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.124000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2187,3237,,1232,,35000,44,2008-11-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2188,3238,,1233,,30000,44,2017-11-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2189,3239,,1234,,120000,44,2013-03-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2190,3240,,1235,,185000,44,2006-06-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2191,3241,,1236,,12501,44,2005-03-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2192,3242,,1237,,264000,44,2010-03-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2193,3243,,1238,,1400000,44,2015-11-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2194,3244,,1239,,150000,44,2008-10-30,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2195,3245,,1240,,90000,44,2008-01-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2196,3246,,1241,,120000,44,2008-04-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2197,3247,,1242,,100000,44,2013-03-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2198,3248,,1243,,60000,44,2005-01-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2199,3249,,1244,,290000,44,2007-04-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2200,3250,,1245,,90000,44,2007-04-20,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2201,3251,,1246,,560000,44,2015-06-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2202,3252,,1247,,0.01,44,2003-05-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2203,3253,,1248,,50000,44,2005-09-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2204,3254,,1249,,170000,44,2012-01-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.125000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
