,pk_credit_collateral_allocation_id,credit_collateral_id,credit_account_id,entity_id,obligor_id,prospect_id,allocation_percentage,allocation_amount,allocation_currency_id,pk_snapshot_date,record_creation_date,insert_job_id
118,9733,a01238ae-12b9-11ea-ae87-54e1adbd8177,,cb56dce0-46d1-47f0-95a8-d042c678efd9,16700,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
119,9734,a01238af-12b9-11ea-a246-54e1adbd8177,,cb56dce0-46d1-47f0-95a8-d042c678efd9,16700,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
120,9735,a01238b0-12b9-11ea-84b4-54e1adbd8177,,cb56dce0-46d1-47f0-95a8-d042c678efd9,16700,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
121,9736,a01238b1-12b9-11ea-b055-54e1adbd8177,,cb56dce0-46d1-47f0-95a8-d042c678efd9,16700,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
122,9737,a01238b2-12b9-11ea-8a3e-54e1adbd8177,,cb56dce0-46d1-47f0-95a8-d042c678efd9,16700,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
123,9738,a01238b3-12b9-11ea-a926-54e1adbd8177,,cb56dce0-46d1-47f0-95a8-d042c678efd9,16700,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
124,9747,a0125f76-12b9-11ea-b969-54e1adbd8177,,0edd0689-4d9b-47e2-8e95-bd84f7936078,17259,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
125,9748,a0125f77-12b9-11ea-8579-54e1adbd8177,,0edd0689-4d9b-47e2-8e95-bd84f7936078,17259,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
126,9749,a0125f78-12b9-11ea-a5c4-54e1adbd8177,,0edd0689-4d9b-47e2-8e95-bd84f7936078,17259,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
127,9750,a0125f7a-12b9-11ea-b159-54e1adbd8177,,bb8d232b-f436-4f57-8601-cabd49b00543,3745,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
128,9758,a012868f-12b9-11ea-ad5a-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
129,9759,a0128690-12b9-11ea-b97e-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
130,9760,a0128691-12b9-11ea-88be-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
131,9761,a0128692-12b9-11ea-804f-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
132,9762,a0128693-12b9-11ea-8bf5-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
133,9763,a0128694-12b9-11ea-a1eb-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
134,9764,a0128695-12b9-11ea-91e1-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
135,9765,a0128696-12b9-11ea-a2a5-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
136,9766,a0128697-12b9-11ea-b6e7-54e1adbd8177,,f0522352-3f1c-41e1-a7c6-ca8031c0f9f2,20330,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
137,9768,a0128699-12b9-11ea-90fb-54e1adbd8177,,96241299-2a7d-4cb4-988a-9f6b3cbde2c9,18973,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
138,9769,a012869a-12b9-11ea-9480-54e1adbd8177,,96241299-2a7d-4cb4-988a-9f6b3cbde2c9,18973,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
139,9770,a012869b-12b9-11ea-ad35-54e1adbd8177,,33567784-09bd-4d95-bf8d-4d55aa2d579e,8778,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
140,9774,a01286a3-12b9-11ea-9d15-54e1adbd8177,,44f42617-4a5c-442c-b68a-93ab448c2d7c,4476,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
141,9775,a01286c1-12b9-11ea-aabe-54e1adbd8177,,9ab8e036-150d-4c9a-bcc9-cbfecfd33251,1924,,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
142,9787,a012ad8b-12b9-11ea-8946-54e1adbd8177,,,,OLD112908,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
143,9788,a012ad8c-12b9-11ea-abbd-54e1adbd8177,,,,OLD112908,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
144,9789,a012ad8d-12b9-11ea-a6d2-54e1adbd8177,,,,OLD112908,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
145,9790,a012ad8e-12b9-11ea-940b-54e1adbd8177,,,,OLD112908,,,,2019-12-01,2020-01-21 12:03:11.981000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
146,9791,a012adb5-12b9-11ea-9f10-54e1adbd8177,,960e9359-f64a-49fd-a780-94faf9522645,18223,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
147,9802,a012ade3-12b9-11ea-8c52-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
148,9803,a012ade4-12b9-11ea-8456-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
149,9804,a012ade5-12b9-11ea-b762-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
150,9805,a012ade6-12b9-11ea-b2ca-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
151,9806,a012ade7-12b9-11ea-970c-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
152,9807,a012ade8-12b9-11ea-a3b0-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
153,9808,a012ade9-12b9-11ea-9090-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
154,9809,a012adea-12b9-11ea-ae28-54e1adbd8177,,1cbce9b1-72ca-4bb6-86b3-095eb63dd44b,16868,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
155,9810,a012d4a7-12b9-11ea-ac29-54e1adbd8177,,623c4413-1623-4ada-8e38-fba87facc3b7,17481,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
156,9811,a012d4a8-12b9-11ea-a257-54e1adbd8177,,623c4413-1623-4ada-8e38-fba87facc3b7,17481,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
157,9812,a012d4a9-12b9-11ea-b299-54e1adbd8177,,623c4413-1623-4ada-8e38-fba87facc3b7,17481,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
158,9813,a012d4aa-12b9-11ea-95ec-54e1adbd8177,,623c4413-1623-4ada-8e38-fba87facc3b7,17481,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
159,9814,a012d4ab-12b9-11ea-b51c-54e1adbd8177,,623c4413-1623-4ada-8e38-fba87facc3b7,17481,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
160,9825,a012d4c9-12b9-11ea-9a87-54e1adbd8177,,37c921d2-1626-42c8-9b52-df66475d2c17,16771,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
161,9841,a012d4fb-12b9-11ea-80a9-54e1adbd8177,,,,OLD114056,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
162,9842,a012d500-12b9-11ea-a546-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
163,9843,a012d501-12b9-11ea-aa6b-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
164,9844,a012d502-12b9-11ea-b67b-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
165,9845,a012d503-12b9-11ea-80c4-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
166,9846,a012d504-12b9-11ea-b610-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
167,9847,a012d505-12b9-11ea-b09b-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
168,9848,a012d506-12b9-11ea-a7ca-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
169,9849,a012d507-12b9-11ea-81d8-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
170,9850,a012d508-12b9-11ea-8a2b-54e1adbd8177,,4c2060db-13a2-4fca-97cb-4f50085d87b5,17570,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
171,9851,a012d509-12b9-11ea-ab61-54e1adbd8177,,41aa0643-bffa-44fc-adfb-e23569699ecb,5169,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
172,9852,a012d50a-12b9-11ea-be66-54e1adbd8177,,,,OLD114112,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
173,9853,a012d50b-12b9-11ea-888a-54e1adbd8177,,8c30a5b9-7dac-4b7a-bcd6-adbff187a874,5744,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
174,9862,a012fba8-12b9-11ea-927b-54e1adbd8177,,ef0eb36b-7e35-4ad8-9fd8-ed40b0453588,13875,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
175,9893,a012fc0f-12b9-11ea-8065-54e1adbd8177,,d3b5f16d-5df5-47ee-825e-122112d4d208,5960,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
176,9894,a012fc10-12b9-11ea-97a1-54e1adbd8177,,d3b5f16d-5df5-47ee-825e-122112d4d208,5960,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
177,9895,a01322d0-12b9-11ea-8d58-54e1adbd8177,,77091bf6-126c-47c1-9c5b-d7b3a242e653,8050,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
178,9896,a01322d6-12b9-11ea-ad73-54e1adbd8177,,4b7f8441-9069-43a5-92ac-cf2262971370,4343,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
179,9897,a01322d7-12b9-11ea-aa38-54e1adbd8177,,4b7f8441-9069-43a5-92ac-cf2262971370,4343,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
180,9898,a01322d8-12b9-11ea-8f56-54e1adbd8177,,4b7f8441-9069-43a5-92ac-cf2262971370,4343,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
181,9899,a01322d9-12b9-11ea-9ec5-54e1adbd8177,,1e38c497-4285-47f1-9955-5a4c2e10d8c7,8903,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
182,9900,a01322ef-12b9-11ea-8ef5-54e1adbd8177,,613d93b5-79c1-4703-8821-f7c33ffe1eb2,4158,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
183,9905,a013230e-12b9-11ea-b734-54e1adbd8177,,95417339-f70b-4e96-8814-5597de3bf591,16557,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
184,9906,a013230f-12b9-11ea-9194-54e1adbd8177,,95417339-f70b-4e96-8814-5597de3bf591,16557,,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
185,9907,a0132312-12b9-11ea-bdc5-54e1adbd8177,,,,OLD115638,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
186,9908,a0132313-12b9-11ea-abcb-54e1adbd8177,,,,OLD115638,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
187,9909,a0132314-12b9-11ea-854c-54e1adbd8177,,,,OLD115638,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
188,9910,a0132315-12b9-11ea-9990-54e1adbd8177,,,,OLD115638,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
189,9911,a0132316-12b9-11ea-bb15-54e1adbd8177,,,,OLD115638,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
190,9912,a0132317-12b9-11ea-88f3-54e1adbd8177,,,,OLD115638,,,,2019-12-01,2020-01-21 12:03:11.982000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
191,9935,a0134a05-12b9-11ea-9209-54e1adbd8177,,f22215a0-6c6d-46fb-bc06-0040ee04ab02,9598,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
192,9952,a0137135-12b9-11ea-bae9-54e1adbd8177,,,,OLD116743,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
193,9957,a013713e-12b9-11ea-95ef-54e1adbd8177,,,,OLD116847,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
194,9958,a013985f-12b9-11ea-809a-54e1adbd8177,,,,OLD116925,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
195,9966,a013bee3-12b9-11ea-b27e-54e1adbd8177,,,,OLD117152,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
196,9967,a013bee9-12b9-11ea-b538-54e1adbd8177,,a101935f-3b3c-4726-b3e4-06ac0e842228,5488,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
197,9968,a013bf07-12b9-11ea-869d-54e1adbd8177,,aca6efa7-9d3a-44e5-8030-3cc103725636,3815,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
198,9974,a013bf2e-12b9-11ea-9a53-54e1adbd8177,,49563638-a1dd-4e05-859a-bcc1b9cff935,20343,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
199,9975,a013e5ec-12b9-11ea-9806-54e1adbd8177,,49563638-a1dd-4e05-859a-bcc1b9cff935,20343,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
200,9976,a013e5ed-12b9-11ea-9df6-54e1adbd8177,,49563638-a1dd-4e05-859a-bcc1b9cff935,20343,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
201,9977,a013e5ef-12b9-11ea-944a-54e1adbd8177,,f57f96b9-0500-47e6-9e51-ac18de338721,4794,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
202,10002,a0140d01-12b9-11ea-aeab-54e1adbd8177,,f4d60857-f00b-411e-8722-ddaba90178fb,831,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
203,10007,a0140d1b-12b9-11ea-963b-54e1adbd8177,,926f961a-fb06-4c05-bd5a-8cd44f3f3eec,1979,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
204,10008,a0140d28-12b9-11ea-938b-54e1adbd8177,,ce6dcab5-0ca6-47d5-9a9e-738750bae822,17700,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
205,10009,a0140d29-12b9-11ea-b9d4-54e1adbd8177,,ce6dcab5-0ca6-47d5-9a9e-738750bae822,17700,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
206,10010,a0140d2a-12b9-11ea-900a-54e1adbd8177,,ce6dcab5-0ca6-47d5-9a9e-738750bae822,17700,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
207,10011,a0140d2b-12b9-11ea-9a44-54e1adbd8177,,ce6dcab5-0ca6-47d5-9a9e-738750bae822,17700,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
208,10012,a0140d2c-12b9-11ea-8c42-54e1adbd8177,,ce6dcab5-0ca6-47d5-9a9e-738750bae822,17700,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
209,10018,a0143438-12b9-11ea-90d0-54e1adbd8177,,,,OLD118733,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
210,10019,a0143439-12b9-11ea-8f7a-54e1adbd8177,,ea8c6ca5-85c5-4e46-8be8-3a3fb6e3ab5d,17154,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
211,10020,a014343a-12b9-11ea-83d0-54e1adbd8177,,ea8c6ca5-85c5-4e46-8be8-3a3fb6e3ab5d,17154,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
212,10045,a0145b4a-12b9-11ea-9d6c-54e1adbd8177,,da4ae026-853d-42eb-b3c2-96fe033f72a0,1005,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
213,10046,a0145b57-12b9-11ea-a610-54e1adbd8177,,535dca2a-dd84-4de5-9248-74e985f46f64,11910,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
214,10047,a0145b58-12b9-11ea-93a2-54e1adbd8177,,535dca2a-dd84-4de5-9248-74e985f46f64,11910,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
215,10050,a0145b68-12b9-11ea-94bb-54e1adbd8177,,6dc95323-f547-4313-8a2b-ec5427b9e407,10212,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
216,10051,a014823d-12b9-11ea-bb35-54e1adbd8177,,33b6bbd3-8490-4e76-9f9a-fca990be8905,18795,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
217,10055,a0148255-12b9-11ea-8e27-54e1adbd8177,,f2c50a81-f65a-46bb-bb2f-54a89f88a947,2863,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
218,10056,a0148256-12b9-11ea-a98e-54e1adbd8177,,f2c50a81-f65a-46bb-bb2f-54a89f88a947,2863,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
219,10057,a014a99c-12b9-11ea-9128-54e1adbd8177,,4a2f3427-c4ea-41cc-ae88-dff0a9c6f9d1,14471,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
220,10058,a014a9a0-12b9-11ea-a5ef-54e1adbd8177,,,,OLD120760,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
221,10059,a014a9ae-12b9-11ea-b81a-54e1adbd8177,,cbfc8c72-d848-4a3f-9000-dfb64301e03f,17549,,,,,2019-12-01,2020-01-21 12:03:11.983000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
222,10069,a014d08f-12b9-11ea-9b35-54e1adbd8177,,c9f0f9e5-be8d-4090-95de-c7a2f5e28e4d,11539,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
223,10081,a014d0bb-12b9-11ea-a4d6-54e1adbd8177,,c7e272bf-a634-4c03-9a23-826e17cb71da,17318,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
224,10082,a014d0bc-12b9-11ea-b651-54e1adbd8177,,b92a86a6-a9d3-4b9b-a5ca-87aad794da88,6314,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
225,10085,a014f7b1-12b9-11ea-aadb-54e1adbd8177,,685de806-5173-4841-a905-911e2c06045a,2430,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
226,10096,a0151f0c-12b9-11ea-b245-54e1adbd8177,,19d181f7-bf7c-4256-ac1a-60794f3080f5,17257,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
227,10098,a0151f0e-12b9-11ea-939b-54e1adbd8177,,19d181f7-bf7c-4256-ac1a-60794f3080f5,17257,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
228,10124,a01545b2-12b9-11ea-b4de-54e1adbd8177,,56582cf9-90f9-40b6-9fc8-d45c561dd774,20322,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
229,10125,a01545b3-12b9-11ea-be89-54e1adbd8177,,56582cf9-90f9-40b6-9fc8-d45c561dd774,20322,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
230,10126,a01545b4-12b9-11ea-b64e-54e1adbd8177,,56582cf9-90f9-40b6-9fc8-d45c561dd774,20322,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
231,10127,a01545b5-12b9-11ea-9835-54e1adbd8177,,56582cf9-90f9-40b6-9fc8-d45c561dd774,20322,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
232,10128,a01545b6-12b9-11ea-8a60-54e1adbd8177,,56582cf9-90f9-40b6-9fc8-d45c561dd774,20322,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
233,10129,a01545b7-12b9-11ea-89c8-54e1adbd8177,,56582cf9-90f9-40b6-9fc8-d45c561dd774,20322,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
234,10130,a01545cc-12b9-11ea-983c-54e1adbd8177,,3b514a8d-4294-4151-a407-21c0a8c95f41,16758,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
235,10131,a01545cd-12b9-11ea-96f7-54e1adbd8177,,3b514a8d-4294-4151-a407-21c0a8c95f41,16758,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
236,10132,a01545de-12b9-11ea-8b0e-54e1adbd8177,,f3b384e9-1838-48d6-a4af-b0593fb77179,10269,,,,,2019-12-01,2020-01-21 12:03:11.984000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
