,pk_credit_account_id,ifrs9_stage_on_granting_date_final,ifrs9_stage_final,ifrs9_assessment_type,credit_account_costs,credit_account_income,ifrs9_portfolio,poci_flag,expected_cashflow,ifrs9_bucket,pd_value,lgd_value,ccf_value,ead_value,pd_bucket,lgd_bucket,ccf_bucket,pd_vector_entry_id,prepayments_vector_entry_id,lgd_vector_entry_id,ccf_vector_entry_id,collateral_allocated,ecl_balance,ecl_offbalance,begaap_classification,begaap_provision_balance,begaap_provision_offbalance,asset_type,ppa,original_loan_amount,pk_snapshot_date,record_creation_date,insert_job_id,write_off_sum,ecl_balance_eur,ecl_offbalance_eur,begaap_provision_balance_eur,begaap_provision_offbalance_eur,begapp_assessment_type,ead_value_eur
61,AA19332ZV6K0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,5075.52,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.746645569,24.460315448,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
62,AA193322PJ1B,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,-565.325,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,-20.517754685,17.710135912,P_PAST_DUE,0,0,credit,,3000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
63,AA19332BK6BW,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,21243.255,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,86.457275894,19.044800873,P_PAST_DUE,0,0,credit,,25000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
64,AA19332HKCXM,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2659.135,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,1.570766666,11.635508215,P_PAST_DUE,0,0,credit,,5000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
65,AA19332PF2QZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,642.07,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.168509273,3.020254333,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
66,AA193323YVZQ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.02,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.000099328,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
67,AA19332TN6J4,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1081.275,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,4.495716167,0.874306367,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
68,AA19332ZZZ6J,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,6316.155,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,12.980577742,18.387848127,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
69,AA193324X0RH,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1250.67,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.211302475,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
70,AA19332WHMBJ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,7188.13,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,31.429537175,4.269447895,P_PAST_DUE,0,0,credit,,8000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
71,AA193327FYZ5,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1240.5,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.089427509,0.071366881,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
72,AA19332SC8R8,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,680.61,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.548338016,2.831829876,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
73,AA19332VLWGY,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1210.685,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,5.772125491,0.240596279,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
74,AA19332DVL3W,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,5926,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,9.022720529,20.408047351,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
75,AA193322H5LX,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1259.83,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.256794515,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
76,AA19332W6SH7,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1121.68,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,4.913388725,0.657300393,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
77,AA19332B6DPD,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,969.34,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,3.403907188,1.410203601,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
78,AA193321VGRW,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,8335.85,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,32.82881474,8.570183983,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
79,AA1933213MH4,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,634.135,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.088699547,3.060655835,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
80,AA193326PZ48,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.83,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.004122095,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
81,AA19332BR7HZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,827.045,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,2.000507528,2.106912219,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
82,AA19332LRK9G,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1253.65,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.226102287,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
83,AA19332FGD3T,1,2,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.25,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.001241595,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
84,AA19332KJFM0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1240,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.05794066,0.10037054,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
85,AA19332KHY23,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,638.165,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.128877561,3.040492332,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
86,AA19332HN0FM,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,856.905,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,2.274105402,1.981610452,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
87,AA19332T4CVQ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,972.035,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,-0.32425495,5.151750134,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
88,AA193321SY0B,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,828.095,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,2.006765167,2.10586928,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
89,AA19332SC2QW,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1932.18,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,9.20871146,0.387228649,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
90,AA19332175YV,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1261.11,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.263151482,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
91,AA193326QTHB,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1251.31,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.214480958,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
92,AA1933252PML,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,627.62,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.013011916,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
93,AA19332DY4XC,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,679.345,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.536220049,2.837665373,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
94,AA19332J65J4,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,657.165,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.318642941,2.945088172,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
95,AA19332VKV27,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1255.56,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.235588073,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
96,AA193321ZC1Q,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1260.09,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.258085774,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
97,AA19332S3V4D,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,5557.405,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,25.203285896,2.396899148,P_PAST_DUE,0,0,credit,,6000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
98,AA19332QMNW7,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1250.95,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.212693061,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
99,AA193324GXM0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,3661.5,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,11.434940959,6.749459411,P_PAST_DUE,0,0,credit,,5000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
100,AA19332QZKX4,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.01,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0.000049664,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
101,AA19332F83HH,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1250.68,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.211352138,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
102,AA1933256YQ6,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,627.86,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0.014203847,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
103,AA193326Z4NG,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1257.46,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.245024195,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
104,AA19332GLSMM,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,5143.155,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,8.674726282,16.868135847,P_PAST_DUE,0,0,credit,,8500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
105,AA19354JCB62,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,6759.02,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,32.354128139,1.213733608,P_PAST_DUE,0,0,credit,,7000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
106,AA193328650Q,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1000,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0,4.96638,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
107,AA19332X0PTT,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,944.8,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,3.168451112,1.523784712,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
108,AA19332NNL52,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,3074.305,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,-4.302424658,19.570591524,P_PAST_DUE,0,0,credit,,7000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
109,AA19332D5FPS,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,3625.61,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,-13.772367706,31.778524697,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
110,AA193328NLBV,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1188.915,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,5.597606898,0.30699678,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
111,AA19332H3X9Q,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2754.12,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,12.448777772,1.229228714,P_PAST_DUE,0,0,credit,,3000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
112,AA19353H8HJS,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2001.35,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,9.939464613,0,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
113,AA193320Z2VY,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,8184.14,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.509632921,34.135916292,P_PAST_DUE,0,0,credit,,15000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
114,AA1933202QGG,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,4383.01,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,18.610168127,3.157525076,P_PAST_DUE,0,0,credit,,5000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
115,AA193322K958,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,8630.985,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,11.215178644,31.649572641,P_PAST_DUE,0,0,credit,,15000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
116,AA19332L1HMD,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
117,AA193327MG2B,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,878.53,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,-1.237969543,5.601083364,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
118,AA193323GT0B,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.71,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0.00352613,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
119,AA19332J88P0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,9210.87,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,41.64205336,4.10262719,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
120,AA19332ZK5WP,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1251.75,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.216666165,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
121,AA193329YX16,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,5395.77,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,18.809617948,7.987826264,P_PAST_DUE,0,0,credit,,7000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
122,AA19354Z8N6G,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1649.745,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.452171905,1.741088669,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
123,AA19332FYR9X,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2014.27,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,5.018874637,4.984755606,P_PAST_DUE,0,0,credit,,3000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
124,AA19332K2PX9,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,6145.345,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,23.779375087,6.740743415,P_PAST_DUE,0,0,credit,,7500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
125,AA1935475CYT,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
126,AA19332JS2WZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1168.2,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,5.369948039,0.431777077,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
127,AA19332DZ27D,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,718.34,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0.9158998,2.65164961,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
128,AA19332CCQ8B,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0,3.1039875,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
129,AA19332YDB61,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2489.725,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,-0.103698014,12.46861846,P_PAST_DUE,0,0,credit,,5000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
130,AA19332HVN90,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,4250,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,0,21.107115,P_PAST_DUE,0,0,credit,,8500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
131,AA19361FP3HM,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,4940.33,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.853107762,17.682448343,P_PAST_DUE,0,0,credit,,8500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
132,AA19332X3KBW,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1984.9,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,9.735594714,0.122172948,P_PAST_DUE,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
133,AA19332MHB48,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,3069.88,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,13.099274224,2.14691641,P_PAST_DUE,0,0,credit,,3500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
134,AA193322S7N3,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,6464.27,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,14.531478889,17.572542354,P_PAST_DUE,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
135,AA193328C0L7,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2352.605,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,10.935074812,0.748855608,P_PAST_DUE,0,0,credit,,2500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
136,AA193320H9KY,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1250.33,20#1#DPD1_30,20#1#DPD1_30,20,65,NA,161,588,0,6.209613905,0,P_PAST_DUE,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
