,pk_credit_account_id,previous_credit_account_id,first_credit_account_id,obligor_id,credit_agreement_number,previous_credit_agreement_number,product_id,related_entity_group_id,origin_country_id,origin_branch_id,currency_id,obligor_segment,opening_date,closing_date,interest_rate,interest_type,interest_base,interest_convention,margin,dof_dpd,dof_dpd_above_threshold,dpd,dpd_above_threshold,credit_score_on_granting_date,credit_rating_on_granting_date,credit_score,credit_rating,obligor_rating,accountancy_type,ltv,ltv_bucket,pd_on_granting_date,pd,scoring_model_version,actual_debt,gbv,principal_due,principal_undue,interest_accrued_due,interest_accrued_undue,restricted_interest,eir,eir_adjustment,income_cost_in_time,obv_conditional,obv_unconditional,monthly_repayment_of_principal,monthly_withdrawal_of_principal,monthly_repayment_of_interest,monthly_writeoffs,is_agreement_terminated,npv_original,npv_actual,forbearance_flag,npl_flag,default_flag,asset_type,ppa,original_loan_amount,ifrs9_stage,credit_repayment_schedule_id,sales,is_ind_significant,pk_snapshot_date,record_creation_date,insert_job_id,fair_value,ifrs9_maturity,ifrs9_stage_final,gbv_eur,obv_conditional_eur,obv_unconditional_eur,begaap_classification
55,AA19335CN54T,,0,1215,AA19335CN54T,,19,,1,1,44,1,2016-03-29 00:00:00+00:00,2020-03-29,5.9496108,FIXED,A4,1,5.9496108,2019-11-29,2019-12-29,32,3.0,,,205,10C,0,,0,0,,0,4.3,1541.97,1541.97,595.77,938.2,6.02,1.98,0,5.9496108,0,8.0,,0,308.26,0,0,,False,6247.62,6247.62,N,N,N,credit,,13500,1,AA19335CN54T_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
56,AA19335JDK1G,,0,20360,AA19335JDK1G,,19,,1,1,44,1,2018-09-20 00:00:00+00:00,2020-09-04,5.95,FIXED,A4,1,5.95,2019-12-04,2019-12-31,27,1.0,,,190,10C,0,,0,0,,0,4.3,8000.64,8000.64,775.66,7151.68,38.28,35.02,0,5.95,0,73.30000000000001,,0,0,0,0,,False,36620.18,36620.18,N,N,N,credit,,14000,1,AA19335JDK1G_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
57,AA193353XDJR,,0,2639,AA193353XDJR,,19,,1,1,44,1,2019-03-29 00:00:00+00:00,2022-04-11,5,FIXED,A4,1,5,2019-12-11,2019-12-01,20,31.0,,,190,10C,0,,0,0,,0,4.3,22202.89,22202.89,718.02,21334.59,89.85,60.43,0,5,0,150.28,,0,716.86,0,0,,False,48292.25,48292.25,N,N,N,credit,,27000,2,AA193353XDJR_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
58,AA193355CJD1,,0,3709,AA193355CJD1,,19,,1,1,44,1,2018-02-23 00:00:00+00:00,2020-02-26,4,FIXED,A4,1,4,2019-12-26,2019-12-26,5,6.0,,,350,9C,0,,0,0,,0,4.3,259.57,259.57,85.94,172.63,0.85,0.15,0,4,0,1.0000000000000004,,0,0,0,0,,False,1300.1,1300.1,N,N,N,credit,,2000,1,AA193355CJD1_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
59,AA19335M83JZ,,0,4763,AA19335M83JZ,,19,,1,1,44,1,2018-11-15 00:00:00+00:00,2022-05-19,4.99,FIXED,A4,1,4.99,2019-12-19,,12,,,,190,10C,0,,0,0,,0,4.3,5143.34,5143.34,160.82,4958.93,14.88,8.71,0,4.99,0,29.53,,0,375.22,0,5.94,,False,10465.29,10465.29,N,N,N,credit,,7000,1,AA19335M83JZ_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
60,AA19335Y1DSZ,,0,3709,AA19335Y1DSZ,,19,,1,1,44,1,2018-07-06 00:00:00+00:00,2022-02-17,2.75,FIXED,A4,1,2.75,2019-12-17,2019-12-26,14,6.0,,,350,9C,0,,0,0,,0,4.3,8459.2,8459.2,303.18,8127.98,19.08,8.96,0,2.75,0,28.04,,0,0,0,0,,False,24370.11,24370.11,N,N,N,credit,,13190,1,AA19335Y1DSZ_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
61,AA19335DM2GC,,0,2560,AA19335DM2GC,,19,,1,1,44,1,2016-09-15 00:00:00+00:00,2020-03-15,6.9985822,FIXED,A4,1,6.9985822,2019-11-15,,46,,,,190,10C,0,,0,0,,0,4.3,687.98,687.98,348.15,336.77,0,3.06,0,6.9985822,0,5.969999999999998,,0,1431.89,0,2.91,,False,2589.64,2589.64,N,N,N,credit,,6800,1,AA19335DM2GC_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
62,AA19335J7K92,,0,10238,AA19335J7K92,,19,,1,1,44,1,2018-10-11 00:00:00+00:00,2022-04-12,4,FIXED,A4,1,4,2019-12-12,2019-12-31,19,1.0,,,205,10C,0,,0,0,,0,4.3,4961.45,4961.45,162.5,4772.5,16.16,10.29,0,4,0,26.449999999999985,,0,0,0,0,,False,11719.67,11719.67,N,N,N,credit,,7000,1,AA19335J7K92_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
63,AA19335P212Y,,0,3506,AA19335P212Y,,19,,1,1,44,1,2018-10-15 00:00:00+00:00,2020-04-22,2.8,FIXED,A4,1,2.8,2019-12-22,,9,,,,190,10C,0,,0,0,,0,4.3,2844.07,2844.07,82.54,2759.55,0,1.98,0,2.8,0,9.919999999999998,,0,603.65,0,7.94,,False,19600.97,19600.97,N,N,N,credit,,12225,1,AA19335P212Y_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
64,AA19335CLLHL,,0,3709,AA19335CLLHL,,19,,1,1,44,1,2017-12-15 00:00:00+00:00,2020-12-15,5.52480001,FIXED,A4,1,5.52480001,2019-12-15,2019-12-26,16,6.0,,,350,9C,0,,0,0,,0,4.3,1988.85,1988.85,147.89,1827.32,8.87,4.77,0,5.52480001,0,13.640000000000002,,0,0,0,0,,False,7575.96,7575.96,N,N,N,credit,,5200,1,AA19335CLLHL_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
65,AA19335ZJ15X,,0,5662,AA19335ZJ15X,,19,,1,1,44,1,2018-10-18 00:00:00+00:00,2021-04-22,4.5,FIXED,A4,1,4.5,2019-12-22,,9,,,,205,10C,0,,0,0,,0,4.3,3950.35,3950.35,117.03,3828.94,0,4.38,0,4.5,0,19.3,,0,114.91,0,14.92,,False,13434.33,13434.33,N,N,N,credit,,7000,1,AA19335ZJ15X_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
66,AA19335WD955,,0,18764,AA19335WD955,,19,,1,1,44,1,2015-12-11 00:00:00+00:00,2019-12-11,3.9500447,FIXED,A4,1,3.9500447,2019-12-11,2019-12-11,20,21.0,,,190,10C,0,,0,0,,0,4.3,1183.13,1183.13,1176.02,0,3.81,3.3,0,3.9500447,0,7.109999999999999,,0,2352.72,0,0,,True,0,0,N,N,N,credit,,52500,1,AA19335WD955_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
67,AA193357M4XG,,0,18233,AA193357M4XG,,19,,1,1,44,1,2019-06-07 00:00:00+00:00,2020-06-13,4.5,FIXED,A4,1,4.5,2019-12-13,2019-12-31,18,1.0,,,190,10C,0,,0,0,,0,4.3,5921.58,5921.58,831.74,5054.9,21.63,13.31,0,4.5,0,34.93999999999998,,0,0,0,0,,False,31198.64,31198.64,N,N,N,credit,,10000,1,AA193357M4XG_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
68,AA19335Z4T0S,,0,9338,AA19335Z4T0S,,19,,1,1,44,1,2018-03-15 00:00:00+00:00,2023-03-15,2.85,FIXED,A4,1,2.85,2019-11-15,2019-11-16,46,46.0,,,205,10C,0,,0,0,,0,4.3,23098.59,23098.59,1043.47,21972.73,52.77,29.62,0,2.85,0,82.39,,0,536.2,0,0,,False,46094.8,46094.8,N,N,N,credit,,33000,2,AA19335Z4T0S_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
69,AA193355NFRB,,0,18746,AA193355NFRB,,19,,1,1,44,1,2012-05-16 00:00:00+00:00,2022-05-16,6.0000456,FIXED,A4,1,6.0000456,2019-12-16,2019-12-17,15,15.0,,,190,10C,0,,0,0,,0,4.3,20408.02,20408.02,628.86,19631.09,98.62,49.45,0,6.0000456,0,148.07000000000008,,0,0,0,0,,False,39276.48,39276.48,N,N,N,credit,,66000,1,AA193355NFRB_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
70,AA19335SFQLZ,,0,17794,AA19335SFQLZ,,19,,1,1,44,1,2016-05-20 00:00:00+00:00,2020-05-20,6.0006269,FIXED,A4,1,6.0006269,2019-12-20,,11,,,,190,10C,0,,0,0,,0,4.3,2493.17,2493.17,181.06,2307.44,0,4.67,0,6.0006269,0,18.109999999999992,,0,273.75,0,13.44,,False,13988.71,13988.71,N,N,N,credit,,20000,1,AA19335SFQLZ_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
71,AA19335V3D87,,0,3442,AA19335V3D87,,19,,1,1,44,1,2016-08-06 00:00:00+00:00,2024-08-06,5.0006091,FIXED,A4,1,5.0006091,2019-12-06,,25,,,,190,10C,0,,0,0,,0,4.3,16265.85,16265.85,16.7,16193.97,0,55.18,0,5.0006091,0,122.21,,0,256.98,0,0,,False,20142.02,20142.02,N,N,N,credit,,25700,1,AA19335V3D87_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
72,AA19335QCLSB,,0,18764,AA19335QCLSB,,19,,1,1,44,1,2019-06-21 00:00:00+00:00,2020-06-25,4,FIXED,A4,1,4,2019-12-25,2019-12-11,6,21.0,,,190,10C,0,,0,0,,0,4.3,16525.76,16525.76,2329.39,14130.11,53.89,12.37,0,4,0,66.25999999999998,,0,2328.61,0,0,,False,84181.46,84181.46,N,N,N,credit,,28000,1,AA19335QCLSB_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
73,AA19335GDW8K,,0,19269,AA19335GDW8K,,19,,1,1,44,1,2016-01-16 00:00:00+00:00,2020-01-16,7.9997836,FIXED,A4,1,7.9997836,2019-12-16,,15,,,,190,10C,0,,0,0,,0,4.3,921.99,921.99,444.04,473.43,0,4.52,0,7.9997836,0,10.710000000000004,,0,994.69,0,6.19,,False,3923.4,3923.4,N,N,N,credit,,20000,2,AA19335GDW8K_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
74,AA19335JNXFG,,0,20361,AA19335JNXFG,,19,,1,1,44,1,2017-08-08 00:00:00+00:00,2022-08-08,5.49409187,FIXED,A4,1,5.49409187,2019-10-08,2019-10-09,84,84.0,,,190,10C,0,,0,0,,0,4.3,15816.94,15629.85,1227.01,14161.58,187.09,54.17,187.09,5.49409187,0,63.74,,0,0,0,0,,False,27925.38,27925.38,N,N,N,credit,,25000,1,AA19335JNXFG_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
75,AA19335XNVHH,,0,9337,AA19335XNVHH,,19,,1,1,44,1,2018-02-02 00:00:00+00:00,2021-02-08,6.95,FIXED,A4,1,6.95,2019-12-08,2019-12-31,23,1.0,,,205,10C,0,,0,0,,0,4.3,6680.76,6680.76,424.21,6190.61,37.15,28.79,0,6.95,0,65.94000000000001,,0,0,0,0,,False,22551.06,22551.06,N,N,N,credit,,15000,1,AA19335XNVHH_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
76,AA19335RYQGN,,0,17849,AA19335RYQGN,,19,,1,1,44,1,2018-09-24 00:00:00+00:00,2022-09-25,4.5,FIXED,A4,1,4.5,2019-07-25,2019-07-26,159,159.0,,,190,10C,0,,0,0,,0,4.3,11190.77,10968.32,1553.07,9180.31,222.45,12.49,222.45,4.5,0,6.93,,0,0,0,0,,False,17485.38,17485.38,N,N,Y,credit,,13000,3,AA19335RYQGN_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
77,AA19335YL31Q,,0,19344,AA19335YL31Q,,19,,1,1,44,1,2019-09-20 00:00:00+00:00,2020-11-25,3.15,FIXED,A4,1,3.15,2019-12-25,2019-12-26,6,6.0,,,190,10C,0,,0,0,,0,4.3,17240.44,17240.44,1411.97,15774.88,44.48,9.11,0,3.15,0,53.58999999999998,,0,0,0,0,,False,76906.25,76906.25,N,N,N,credit,,20000,1,AA19335YL31Q_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
78,AA1929449VDD,,0,252,AA1929449VDD,,19,,1,1,44,1,2019-10-21 00:00:00+00:00,2021-10-21,4.3,FIXED,C,1,4.3,2019-12-21,,10,,,,725,4B,0,,0,0,,0,4.2,-0.06,-0.06,0,-1.1,1.04,0,0,4.3,0,0.52,,0,489.71,0,0,,False,2635.78,2635.78,N,N,N,credit,,510,1,AA1929449VDD_20191207,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
79,AA19335PTD9V,,0,1693,AA19335PTD9V,,19,,1,1,44,1,2018-05-31 00:00:00+00:00,2020-03-08,3.96,FIXED,A4,1,3.96,2019-11-08,,53,,,,190,10C,0,,0,0,,0,4.3,726.23,726.23,266.43,455.83,1.97,2,0,3.96,0,3.97,,0,150.49,0,0,,False,3502.64,3502.64,N,N,N,credit,,3100,1,AA19335PTD9V_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
80,AA193352Z7LX,,0,10143,AA193352Z7LX,,19,,1,1,44,1,2017-11-17 00:00:00+00:00,2020-05-17,2.83843547,FIXED,A4,1,2.83843547,2019-12-17,2019-12-17,14,15.0,,,205,10C,0,,0,0,,0,4.3,7830.63,7830.63,1294.79,6514.16,12.84,8.84,0,2.83843547,0,27.07999999999999,,0,2588.04,0,5.4,,False,44757.57,44757.57,N,N,N,credit,,38000,1,AA193352Z7LX_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
81,AA19332X4TLY,,0,4098,AA19332X4TLY,,20,,1,1,44,1,2019-11-28 00:00:00+00:00,2019-12-02,0,FIXED,C,1,0,2018-05-16,2018-05-17,594,594.0,,,190,10C,0,,0,0,,0,4.3,322764.79,322764.79,322764.79,0,0,0,0,0,0,0.0,,0,0,322764.79,0,,True,0,0,N,N,Y,credit,,322764.79,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
82,AA19332NQ776,,0,8936,AA19332NQ776,,20,,1,1,44,1,2019-11-28 00:00:00+00:00,2019-12-02,0,FIXED,C,1,0,2019-03-27,2019-03-28,279,279.0,,,190,10C,0,,0,0,,0,4.3,8488.61,8488.61,8488.61,0,0,0,0,0,0,0.0,,0,0,8488.61,0,,True,0,0,N,N,Y,credit,,8488.61,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
83,AA19332BQ86R,,0,18968,AA19332BQ86R,,20,,1,1,44,1,2019-11-28 00:00:00+00:00,2019-12-02,0,FIXED,C,1,0,2019-04-13,2019-04-14,262,262.0,,,190,10C,0,,0,0,,0,4.3,306342.99,306342.99,306342.99,0,0,0,0,0,0,0.0,,0,0,306342.99,0,,True,0,0,N,N,Y,credit,,306342.99,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
84,AA19332G0GW6,,0,3157,AA19332G0GW6,,20,,1,1,44,1,2019-11-28 00:00:00+00:00,2019-12-02,0,FIXED,C,1,0,2019-09-23,2019-09-24,99,99.0,,,190,10C,0,,0,0,,0,4.3,6009.43,6009.43,6009.43,0,0,0,0,0,0,0.0,,0,0,6009.43,0,,True,0,0,N,N,Y,credit,,6009.43,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
85,AA19332N1WYG,,0,10299,AA19332N1WYG,,20,,1,1,44,1,2019-11-28 00:00:00+00:00,2019-12-02,0,FIXED,C,1,0,2018-10-28,2018-10-29,429,429.0,,,190,10C,0,,0,0,,0,4.3,15759.15,15759.15,15759.15,0,0,0,0,0,0,0.0,,0,0,15759.15,0,,True,0,0,N,N,Y,credit,,15759.15,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
86,AA19332YBKTL,,0,4854,AA19332YBKTL,,20,,1,1,44,1,2019-11-28 00:00:00+00:00,2019-12-02,0,FIXED,C,1,0,2019-01-19,2019-01-20,346,346.0,,,190,10C,0,,0,0,,0,4.3,370458.69,370458.69,370458.69,0,0,0,0,0,0,0.0,,0,0,370458.69,0,,True,0,0,N,N,Y,credit,,370458.69,3,,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
87,AA193352MZFF,,0,17167,AA193352MZFF,,22,,1,1,44,2,2018-04-26 00:00:00+00:00,2023-10-26,2.5,FIXED,A4,1,2.5,2019-12-26,,5,,,,0,,0,,0,0,,0,,127227.79,127227.79,0.02,126927.71,256.07,43.99,0,2.5,0,305.46000000000004,,0,5412.86,0,272.46,,False,29989.73,29989.73,N,N,N,credit,,178268,2,AA193352MZFF_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
88,AA19335NDNCS,,0,17011,AA19335NDNCS,,22,,1,1,44,2,2017-11-05 00:00:00+00:00,2032-07-05,5,FIXED,A4,1,5,2019-12-05,,26,,,,0,,0,,0,0,,0,,685499.37,685499.37,3240.92,677083.29,2771.72,2403.44,0,5,0,5175.16,,0,0,0,0,,False,375736.08,375736.08,N,N,N,credit,,754281.1,1,AA19335NDNCS_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
89,AA1933559T75,,0,16886,AA1933559T75,,22,,1,1,44,2,2012-05-21 00:00:00+00:00,2023-05-21,2,FIXED,A4,1,2,2019-11-21,2019-11-22,40,40.0,,,0,,0,,0,0,,0,,345471.83,345471.83,111111.11,230555.59,3094.3,710.83,0,2,0,710.83,,0,0,0,0,,False,81639.54,81639.54,N,N,N,credit,,4888888.89,2,AA1933559T75_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
90,AA1933590BR0,,0,17215,AA1933590BR0,,22,,1,1,44,2,2007-03-23 00:00:00+00:00,2022-03-23,4.99,FIXED,A4,1,4.99,2019-12-23,,8,,,,0,,0,,0,0,,0,,615538.51,615538.51,4190.4,610681.18,0,666.93,0,4.99,0,3236.8999999999996,,0,17167.64,0,2569.97,,False,1345414.2,1345414.2,N,N,N,credit,,3050000,1,AA1933590BR0_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
91,AA193354RFLM,,0,17610,AA193354RFLM,,22,,1,1,44,2,2015-05-21 00:00:00+00:00,2030-05-21,4.7,FIXED,A4,1,4.7,2019-12-21,,10,,,,0,,0,,0,0,,0,,1930834.15,1930834.15,11888.06,1909128.13,7356.72,2461.24,0,4.7,0,9828.199999999999,,0,23802.66,0,10.24,,False,1144881.35,1144881.35,N,N,N,credit,,2500000,1,AA193354RFLM_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
92,AA193358V9BC,,0,17610,AA193358V9BC,,22,,1,1,44,2,2018-06-20 00:00:00+00:00,2033-06-20,4.0154,FIXED,A4,1,4.0154,2019-12-20,,11,,,,0,,0,,0,0,,0,,744227.14,744227.14,3453.25,739542.19,336.34,895.36,0,4.0154,0,3336.9300000000003,,0,0,0,2105.23,,False,380824.19,380824.19,N,N,N,credit,,800000,1,AA193358V9BC_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
93,AA19335D9897,,0,17082,AA19335D9897,,22,,1,1,44,2,2019-04-09 00:00:00+00:00,2029-04-09,1.636,FIXED,A4,1,1.636,2019-12-09,,22,,,,0,,0,,0,0,,0,,672423.65,672423.65,0,670924.3,832.02,667.33,0,1.636,0,1575.2499999999998,,0,11888.2,0,7335.54,,False,102024.07,102024.07,N,N,N,credit,,712500,1,AA19335D9897_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
94,AA19335FK92D,,0,17118,AA19335FK92D,,22,,1,1,44,2,2015-12-18 00:00:00+00:00,2030-12-18,3.25,FIXED,A4,1,3.25,2019-11-18,2019-12-18,43,14.0,,,0,,0,,0,0,,0,,555233.33,555233.33,6869.52,544829,2889.11,645.7,0,3.25,0,2108.920000000001,,0,0,0,0,,False,356636.54,356636.54,N,N,N,credit,,700000,1,AA19335FK92D_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
95,AA19335520P2,,0,16808,AA19335520P2,,22,,1,1,44,2,2018-11-07 00:00:00+00:00,2021-11-07,3,FIXED,A4,1,3,2019-12-07,2019-12-08,24,24.0,,,0,,0,,0,0,,0,,67948.49,67948.49,2739.5,64907.46,166.84,134.69,0,3,0,301.53,,0,0,0,0,,False,253784.55,253784.55,N,N,N,credit,,100000,1,AA19335520P2_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
96,AA19335VHKTF,,0,17610,AA19335VHKTF,,22,,1,1,44,2,2017-04-26 00:00:00+00:00,2032-04-26,3.944,FIXED,A4,1,3.944,2019-12-26,,5,,,,0,,0,,0,0,,0,,363551.11,363551.11,1896.63,360290.06,1169.4,195.02,0,3.944,0,1364.42,,0,0,0,0,,False,194638.22,194638.22,N,N,N,credit,,418050,1,AA19335VHKTF_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
97,AA19335WT24X,,0,17288,AA19335WT24X,,22,,1,1,44,2,2009-02-16 00:00:00+00:00,2024-02-16,4.9,FIXED,A4,1,4.9,2019-11-16,2019-11-17,45,45.0,,,0,,0,,0,0,,0,,207630.47,207630.47,10230.36,194012.51,2176.42,1211.18,0,4.9,0,1211.1799999999998,,0,0,0,0,,False,250274.2,250274.2,N,N,N,credit,,540000,2,AA19335WT24X_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
98,AA19335R8NYC,,0,16872,AA19335R8NYC,,22,,1,1,143,2,2017-10-01 00:00:00+00:00,2020-10-01,5.38175,FIXED,A4,1,5.38175,2019-04-01,2018-10-01,274,457.0,,,0,,0,,0,0,,0,,1647664.95,1583725.77,0,1500000,63939.18,19786.59,63939.18,5.38175,0,11985.28,,0,0,0,0,,False,3220407.37,3220407.37,N,N,Y,credit,,1500000,3,AA19335R8NYC_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
99,AA19335WHRJB,,0,17167,AA19335WHRJB,,22,,1,1,44,2,2018-04-26 00:00:00+00:00,2023-10-26,2.5,FIXED,A4,1,2.5,2019-12-26,,5,,,,0,,0,,0,0,,0,,149653.28,149653.28,0.02,149300.32,301.2,51.74,0,2.5,0,359.29999999999995,,0,6366.96,0,320.49,,False,35275.73,35275.73,N,N,N,credit,,209690,2,AA19335WHRJB_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
100,AA19335ZD5KH,,0,16927,AA19335ZD5KH,,22,,1,1,44,2,2015-10-05 00:00:00+00:00,2030-10-05,2.131,FIXED,A4,1,2.131,2019-12-05,,26,,,,0,,0,,0,0,,0,,470494.38,470494.38,1985.42,467790.42,0,718.54,0,2.131,0,1785.7899999999993,,0,6220.98,0,1067.25,,False,402495.24,402495.24,N,N,N,credit,,580000,1,AA19335ZD5KH_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
101,AA19335PG12P,,0,17461,AA19335PG12P,,22,,1,1,44,2,2016-03-04 00:00:00+00:00,2021-03-04,3.79,FIXED,A4,1,3.79,2019-12-04,2019-12-24,27,8.0,,,0,,0,,0,0,,0,,6605.79,6605.79,382.75,6204.25,0,18.79,0,3.79,0,39.40000000000001,,0,53.97,0,20.61,,False,27428.65,27428.65,N,N,N,credit,,25000,1,AA19335PG12P_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
102,AA19335J09PW,,0,17348,AA19335J09PW,,22,,1,1,44,2,2015-07-30 00:00:00+00:00,2025-07-29,3.15,FIXED,A4,1,3.15,2019-11-29,2019-11-30,32,32.0,,,0,,0,,0,0,,0,,1875372.53,1875372.53,49551.7,1817060.4,8362.01,398.42,0,3.15,0,5164.889999999999,,0,0,0,0,,False,2094308.24,2094308.24,N,N,N,credit,,2916667,2,AA19335J09PW_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
